1070	$find_overloaded_parameterListIR_of_controlApplyMethodTypeIR_controlApplyMethodTypeDefIR
1070	$find_overloaded_parameterListIR_of_parserApplyMethodTypeIR_parserApplyMethodTypeIR
1071	$find_overloaded_parameterListIR_of_externMethodTypeDefIR_externMethodTypeDefIR
1125	$name_annotation
1127	$name_annotation_default
1192	$cast_header_stack
1194	$cast_header
1194	$cast_struct
1194	$compat_lnot
1194	$nestable_constructor_package
1194	$resolve_type_alias
1195	$callTargetKey_prime
1195	$compat_bnot
1195	$compat_divmod
1195	$compat_logical
1196	$cast_bool
1196	$compat_array_index
1196	$compat_bitslice_offset_index
1196	$compat_bitslice_offset_width
1196	$compat_bitslice_range_index
1196	$compat_uplusminus
1196	$nestable_constructor_control
1196	$nestable_constructor_parser
1196	$nestable_controlApplyMethod
1196	$nestable_headerStack
1196	$nestable_headerUnion
1197	$definable_constructor
1197	$nestable_constructor_extern
1197	$nestable_externFunction
1197	$nestable_externMethod
1197	$nestable_new_in_enum_serializable
1197	$nestable_parserApplyMethod
1198	$compat_switch
1198	$compat_table_lpm_ternary_range_key
1198	$nestable_new
1198	$parameterListIR_of_functionTypeDefIR
1198	$typedExpressionIR_as_typedLvalueIR
1199	$compat_concat
1200	$callTargetKey
1202	$compat_table_exact_optional_key
1202	$is_static_assert_callableTypeIR
1203	$callableTypeIR_of_callableTypeDefIR
1203	$compat_shift
1203	$nestable_enum_serializable
1203	$typeParameterListIR_of_callableTypeDefIR
1206	$flatten_keysetExpressionIR
1206	$nestable_tuple_in_set
1206	$parameterListIR_of_methodTypeDefIR
1207	$typeId_of_typeDefIR
1207	$typeParameterListIR_of_typeDefIR
1208	$nestable_sequence_in_set
1208	$nestable_struct_in_header
1208	$nestable_tuple
1209	$is_monomorphic_typeDefIR
1209	$nestable_struct
1211	$nestable_definedFunction
1212	$is_polymorphic_typeDefIR
1212	$nestable_action
1212	$nestable_list
1213	$is_equalable_typeIR
1213	$typeIR_of_typeDefIR
1214	$check_switchLabel_default
1214	$is_assignable_typeIR
1215	$nestable_typedef
1216	$init_tableKeys
1218	$compat_bitslice_base
1218	$nestable_header
